mov_basename,date_time,num_frames,duration,file_size
CAMHDA301-20180710T201500,2018-07-10T20:15:00,26914,898.030501888,15941984221
CAMHDA301-20180710T203000,2018-07-10T20:30:00,26963,899.66542848,15907908129
CAMHDA301-20180710T204500,2018-07-10T20:45:00,27121,904.937340928,15913726241
CAMHDA301-20180710T210000,2018-07-10T21:00:00,26781,893.592666112,15788552009
CAMHDA301-20180710T211500,2018-07-10T21:15:00,27009,901.200216064,15438518713
CAMHDA301-20180710T213000,2018-07-10T21:30:00,26940,898.89800192,15382758985
CAMHDA301-20180710T214500,2018-07-10T21:45:00,26981,900.266000384,15446086865
CAMHDA301-20180710T220000,2018-07-10T22:00:00,27024,901.700845568,15460175961
CAMHDA301-20180710T221500,2018-07-10T22:15:00,26908,897.830289408,15405067629
CAMHDA301-20180710T223000,2018-07-10T22:30:00,27015,901.400559616,15471760025
CAMHDA301-20180710T224500,2018-07-10T22:45:00,27096,904.10319872,15518252361
CAMHDA301-20180710T230000,2018-07-10T23:00:00,26829,895.19423488,15372907353
CAMHDA301-20180710T231500,2018-07-10T23:15:00,26965,899.732144128,15386627953
CAMHDA301-20180710T233000,2018-07-10T23:30:00,26969,899.865575424,15486341249
CAMHDA301-20180710T234500,2018-07-10T23:45:00,26825,895.060803584,15531808529
CAMHDA301-20180711T000000,2018-07-11T00:00:00,27008,901.166989312,11886728773
CAMHDA301-20180711T001500,2018-07-11T00:15:00,27004,901.033426944,15109817165
CAMHDA301-20180711T031500,2018-07-11T03:15:00,26974,900.03243008,15158573741
CAMHDA301-20180711T061500,2018-07-11T06:15:00,26999,900.866637824,15179925441
CAMHDA301-20180711T091500,2018-07-11T09:15:00,26968,899.832283136,15189576845
CAMHDA301-20180711T121500,2018-07-11T12:15:00,26965,899.732144128,15105028817
CAMHDA301-20180711T151500,2018-07-11T15:15:00,26989,900.532928512,15194461009
CAMHDA301-20180711T181500,2018-07-11T18:15:00,26966,899.765501952,15165876069
CAMHDA301-20180711T211500,2018-07-11T21:15:00,26966,899.765501952,15110589797
CAMHDA301-20180712T001500,2018-07-12T00:15:00,26980,900.23264256,15088328909
CAMHDA301-20180712T031500,2018-07-12T03:15:00,26935,898.7312128,15158274097
CAMHDA301-20180712T061500,2018-07-12T06:15:00,26972,899.965714432,15083069317
CAMHDA301-20180712T091500,2018-07-12T09:15:00,26999,900.866637824,15240226753
CAMHDA301-20180712T121500,2018-07-12T12:15:00,26960,899.565355008,15156127557
CAMHDA301-20180712T151500,2018-07-12T15:15:00,27000,900.899995648,15104173641
CAMHDA301-20180712T181500,2018-07-12T18:15:00,27000,900.899995648,15179990601
CAMHDA301-20180712T211500,2018-07-12T21:15:00,26963,899.66542848,15070341889
CAMHDA301-20180713T001500,2018-07-13T00:15:00,26968,899.832283136,15055013517
CAMHDA301-20180713T031500,2018-07-13T03:15:00,26964,899.698786304,15097133449
CAMHDA301-20180713T061500,2018-07-13T06:15:00,26959,899.531997184,15164595377
CAMHDA301-20180713T091500,2018-07-13T09:15:00,26976,900.099211264,15151840201
CAMHDA301-20180713T121500,2018-07-13T12:15:00,26977,900.132503552,15098609937
CAMHDA301-20180713T151500,2018-07-13T15:15:00,26960,899.565355008,15197610821
CAMHDA301-20180713T181500,2018-07-13T18:15:00,26968,899.832283136,15133617293
CAMHDA301-20180713T211500,2018-07-13T21:15:00,26962,899.632070656,15040917101
CAMHDA301-20180714T001500,2018-07-14T00:15:00,26976,900.099211264,15142276041
CAMHDA301-20180714T031500,2018-07-14T03:15:00,26973,899.999072256,15251274265
CAMHDA301-20180714T061500,2018-07-14T06:15:00,26991,900.599709696,15129801337
CAMHDA301-20180714T091500,2018-07-14T09:15:00,27001,900.933287936,15191031185
CAMHDA301-20180714T121500,2018-07-14T12:15:00,26971,899.932356608,15120470257
CAMHDA301-20180714T151500,2018-07-14T15:15:00,26970,899.898998784,15072336809
CAMHDA301-20180714T181500,2018-07-14T18:15:00,26970,899.898998784,15237819305
CAMHDA301-20180714T211500,2018-07-14T21:15:00,26969,899.865575424,15133075745
CAMHDA301-20180715T001500,2018-07-15T00:15:00,26973,899.999072256,15117414937
CAMHDA301-20180715T031500,2018-07-15T03:15:00,26964,899.698786304,15147613065
CAMHDA301-20180715T061500,2018-07-15T06:15:00,26970,899.898998784,15236448169
CAMHDA301-20180715T091500,2018-07-15T09:15:00,26971,899.932356608,15263074033
CAMHDA301-20180715T121500,2018-07-15T12:15:00,26960,899.565355008,15163409733
CAMHDA301-20180715T151500,2018-07-15T15:15:00,26979,900.199284736,15187552825
CAMHDA301-20180715T181500,2018-07-15T18:15:00,26960,899.565355008,15127254853
CAMHDA301-20180715T211500,2018-07-15T21:15:00,26964,899.698786304,15175434633
CAMHDA301-20180716T001500,2018-07-16T00:15:00,26976,900.099211264,15171038665
CAMHDA301-20180716T031500,2018-07-16T03:15:00,26942,898.964717568,15126243557
CAMHDA301-20180716T061500,2018-07-16T06:15:00,26969,899.865575424,15191946017
CAMHDA301-20180716T091500,2018-07-16T09:15:00,26959,899.531997184,15127986865
CAMHDA301-20180716T121500,2018-07-16T12:15:00,26994,900.699783168,15297556521
CAMHDA301-20180716T151500,2018-07-16T15:15:00,26969,899.865575424,15157574433
CAMHDA301-20180716T181500,2018-07-16T18:15:00,26963,899.66542848,15176326913
CAMHDA301-20180716T211500,2018-07-16T21:15:00,27002,900.966711296,15089469477
CAMHDA301-20180717T001500,2018-07-17T00:15:00,26993,900.666359808,15090236833
CAMHDA301-20180717T031500,2018-07-17T03:15:00,26971,899.932356608,15203486449
CAMHDA301-20180717T061500,2018-07-17T06:15:00,27007,901.133631488,15238582705
CAMHDA301-20180717T091500,2018-07-17T09:15:00,26963,899.66542848,15188798721
CAMHDA301-20180717T121500,2018-07-17T12:15:00,26971,899.932356608,15215014129
CAMHDA301-20180717T151500,2018-07-17T15:15:00,26975,900.06585344,15177886529
CAMHDA301-20180717T181500,2018-07-17T18:15:00,26967,899.798925312,15125147641
CAMHDA301-20180717T211500,2018-07-17T21:15:00,26970,899.898998784,15124761513
CAMHDA301-20180718T001500,2018-07-18T00:15:00,26975,900.06585344,15126278977
CAMHDA301-20180718T031500,2018-07-18T03:15:00,26969,899.865575424,15089576225
CAMHDA301-20180718T061500,2018-07-18T06:15:00,26962,899.632070656,15194881133
CAMHDA301-20180718T091500,2018-07-18T09:15:00,26972,899.965714432,15282483077
CAMHDA301-20180718T121500,2018-07-18T12:15:00,26959,899.531997184,15212196017
CAMHDA301-20180718T151500,2018-07-18T15:15:00,26969,899.865575424,15183497505
CAMHDA301-20180718T181500,2018-07-18T18:15:00,26976,900.099211264,15187654601
CAMHDA301-20180718T211500,2018-07-18T21:15:00,27005,901.066784768,15264607713
CAMHDA301-20180719T001500,2018-07-19T00:15:00,26976,900.099211264,15313912265
CAMHDA301-20180719T031500,2018-07-19T03:15:00,26965,899.732144128,15294617297
CAMHDA301-20180719T061500,2018-07-19T06:15:00,26965,899.732144128,15226180817
CAMHDA301-20180719T091500,2018-07-19T09:15:00,26973,899.999072256,15225716249
CAMHDA301-20180719T121500,2018-07-19T12:15:00,26968,899.832283136,15246293133
CAMHDA301-20180719T151500,2018-07-19T15:15:00,26976,900.099211264,15156872137
CAMHDA301-20180719T181500,2018-07-19T18:15:00,26949,899.198287872,15226547609
CAMHDA301-20180719T211500,2018-07-19T21:15:00,26973,899.999072256,15212735513
CAMHDA301-20180720T001500,2018-07-20T00:15:00,26989,900.532928512,15256265329
CAMHDA301-20180720T003000,2018-07-20T00:30:00,26989,900.532928512,15550402961
CAMHDA301-20180720T004500,2018-07-20T00:45:00,26932,898.631073792,15646975565
CAMHDA301-20180720T010000,2018-07-20T01:00:00,26991,900.599709696,15658414057
CAMHDA301-20180720T011500,2018-07-20T01:15:00,26987,900.466212864,15735961937
CAMHDA301-20180720T013000,2018-07-20T01:30:00,26935,898.7312128,15639245857
CAMHDA301-20180720T014500,2018-07-20T01:45:00,26893,897.329790976,15597911153
CAMHDA301-20180720T020000,2018-07-20T02:00:00,26991,900.599709696,15637607497
CAMHDA301-20180720T021500,2018-07-20T02:15:00,26951,899.265069056,15344068289
CAMHDA301-20180720T023000,2018-07-20T02:30:00,26965,899.732144128,15562547601
CAMHDA301-20180720T024500,2018-07-20T02:45:00,26964,899.698786304,15565824761
CAMHDA301-20180720T030000,2018-07-20T03:00:00,26982,900.299358208,15754670089
CAMHDA301-20180720T031500,2018-07-20T03:15:00,26966,899.765501952,16712039909
CAMHDA301-20180720T033000,2018-07-20T03:30:00,26966,899.765501952,16761282485
CAMHDA301-20180720T034500,2018-07-20T03:45:00,26860,896.228655104,16721499869
CAMHDA301-20180720T040000,2018-07-20T04:00:00,26840,895.561302016,16544559237
CAMHDA301-20180720T041500,2018-07-20T04:15:00,27091,903.9364096,17026911425
CAMHDA301-20180720T043000,2018-07-20T04:30:00,26906,897.76357376,17073332437
CAMHDA301-20180720T044500,2018-07-20T04:45:00,26877,896.795869184,17007003129
CAMHDA301-20180720T050000,2018-07-20T05:00:00,26988,900.499570688,17046836393
CAMHDA301-20180720T051500,2018-07-20T05:15:00,26962,899.632070656,17068694349
CAMHDA301-20180720T053000,2018-07-20T05:30:00,27045,902.401490944,16749629225
CAMHDA301-20180720T054500,2018-07-20T05:45:00,26451,882.581700608,16164167033
CAMHDA301-20180720T060000,2018-07-20T06:00:00,26920,898.230648832,16565990541
CAMHDA301-20180720T061500,2018-07-20T06:15:00,26952,899.29842688,16862150217
CAMHDA301-20180720T063000,2018-07-20T06:30:00,27013,901.333778432,16855790817
CAMHDA301-20180720T064500,2018-07-20T06:45:00,27046,902.434848768,15969339197
CAMHDA301-20180720T070000,2018-07-20T07:00:00,26703,890.99010048,16246968137
CAMHDA301-20180720T071500,2018-07-20T07:15:00,26974,900.03243008,16432541805
CAMHDA301-20180720T073000,2018-07-20T07:30:00,27023,901.667487744,16048059713
CAMHDA301-20180720T074500,2018-07-20T07:45:00,26640,888.88803328,15958499817
CAMHDA301-20180720T080000,2018-07-20T08:00:00,26980,900.23264256,16325086941
CAMHDA301-20180720T081500,2018-07-20T08:15:00,26955,899.398500352,16684972633
CAMHDA301-20180720T083000,2018-07-20T08:30:00,27056,902.76855808,16800972373
CAMHDA301-20180720T084500,2018-07-20T08:45:00,26662,889.622102016,16238596893
CAMHDA301-20180720T090000,2018-07-20T09:00:00,26817,894.793875456,16300006073
CAMHDA301-20180720T091500,2018-07-20T09:15:00,26960,899.565355008,15835454757
CAMHDA301-20180720T093000,2018-07-20T09:30:00,27008,901.166989312,15825923109
CAMHDA301-20180720T094500,2018-07-20T09:45:00,26897,897.463222272,15743480769
CAMHDA301-20180720T100000,2018-07-20T10:00:00,27041,902.267994112,15806678081
CAMHDA301-20180720T101500,2018-07-20T10:15:00,26956,899.431858176,15798485597
CAMHDA301-20180720T103000,2018-07-20T10:30:00,26982,900.299358208,15729488313
CAMHDA301-20180720T104500,2018-07-20T10:45:00,26934,898.69778944,15761509961
CAMHDA301-20180720T110000,2018-07-20T11:00:00,27006,901.100142592,15840880569
CAMHDA301-20180720T111500,2018-07-20T11:15:00,26958,899.498573824,15746894905
CAMHDA301-20180720T113000,2018-07-20T11:30:00,26959,899.531997184,15845275297
CAMHDA301-20180720T114500,2018-07-20T11:45:00,26970,899.898998784,15960244377
CAMHDA301-20180720T120000,2018-07-20T12:00:00,26955,899.398500352,15841567625
CAMHDA301-20180720T121500,2018-07-20T12:15:00,26965,899.732144128,16078401745
CAMHDA301-20180720T123000,2018-07-20T12:30:00,26964,899.698786304,16269308297
CAMHDA301-20180720T124500,2018-07-20T12:45:00,26944,899.031498752,16164589981
CAMHDA301-20180720T130000,2018-07-20T13:00:00,26973,899.999072256,16239026937
CAMHDA301-20180720T131500,2018-07-20T13:15:00,26954,899.365142528,16242926709
CAMHDA301-20180720T133000,2018-07-20T13:30:00,26988,900.499570688,16572789033
CAMHDA301-20180720T134500,2018-07-20T13:45:00,26927,898.464284672,16564238081
CAMHDA301-20180720T140000,2018-07-20T14:00:00,26845,895.728091136,16459150705
CAMHDA301-20180720T141500,2018-07-20T14:15:00,26995,900.733140992,16512854225
CAMHDA301-20180720T143000,2018-07-20T14:30:00,26991,900.599709696,16603311097
CAMHDA301-20180720T144500,2018-07-20T14:45:00,26671,889.922387968,16148230913
CAMHDA301-20180720T150000,2018-07-20T15:00:00,26856,896.095158272,16182985177
CAMHDA301-20180720T151500,2018-07-20T15:15:00,26986,900.43285504,16475652349
CAMHDA301-20180720T153000,2018-07-20T15:30:00,26963,899.66542848,16397424225
CAMHDA301-20180720T154500,2018-07-20T15:45:00,26826,895.094226944,16563146057
CAMHDA301-20180720T160000,2018-07-20T16:00:00,26959,899.531997184,16647453345
CAMHDA301-20180720T161500,2018-07-20T16:15:00,26962,899.632070656,16621972205
CAMHDA301-20180720T163000,2018-07-20T16:30:00,27023,901.667487744,16629884545
CAMHDA301-20180720T164500,2018-07-20T16:45:00,26941,898.931359744,16360894113
CAMHDA301-20180720T170000,2018-07-20T17:00:00,26947,899.131572224,16283243761
CAMHDA301-20180720T171500,2018-07-20T17:15:00,27016,901.43391744,16574351949
CAMHDA301-20180720T173000,2018-07-20T17:30:00,26965,899.732144128,16524087073
CAMHDA301-20180720T174500,2018-07-20T17:45:00,26941,898.931359744,16919390833
CAMHDA301-20180720T180000,2018-07-20T18:00:00,26979,900.199284736,16735112585
CAMHDA301-20180720T181500,2018-07-20T18:15:00,26986,900.43285504,15679458701
CAMHDA301-20180720T183000,2018-07-20T18:30:00,26979,900.199284736,15773651145
CAMHDA301-20180720T184500,2018-07-20T18:45:00,26946,899.0982144,16107257449
CAMHDA301-20180720T190000,2018-07-20T19:00:00,26927,898.464284672,15908655665
CAMHDA301-20180720T191500,2018-07-20T19:15:00,27011,901.267062784,16105113953
CAMHDA301-20180720T193000,2018-07-20T19:30:00,26934,898.69778944,15823230329
CAMHDA301-20180720T194500,2018-07-20T19:45:00,26957,899.465216,15841320545
CAMHDA301-20180720T200000,2018-07-20T20:00:00,26934,898.69778944,15852879577
CAMHDA301-20180720T201500,2018-07-20T20:15:00,27012,901.300420608,16116780633
CAMHDA301-20180720T203000,2018-07-20T20:30:00,26939,898.864644096,15939256337
CAMHDA301-20180720T204500,2018-07-20T20:45:00,26978,900.165926912,15875145445
CAMHDA301-20180720T210000,2018-07-20T21:00:00,26930,898.564358144,15921879605
CAMHDA301-20180720T211500,2018-07-20T21:15:00,26962,899.632070656,15742221917
CAMHDA301-20180720T213000,2018-07-20T21:30:00,26979,900.199284736,15451635097
CAMHDA301-20180720T214500,2018-07-20T21:45:00,26910,897.897005056,15673011721
CAMHDA301-20180720T220000,2018-07-20T22:00:00,27019,901.533990912,15705345889
CAMHDA301-20180720T221500,2018-07-20T22:15:00,26956,899.431858176,15791609117
CAMHDA301-20180720T223000,2018-07-20T22:30:00,26985,900.39943168,15836804233
CAMHDA301-20180720T224500,2018-07-20T22:45:00,26757,892.791816192,15323003785
CAMHDA301-20180720T230000,2018-07-20T23:00:00,26846,895.761514496,15461641733
CAMHDA301-20180720T231500,2018-07-20T23:15:00,26985,900.39943168,15510966105
CAMHDA301-20180720T233000,2018-07-20T23:30:00,26970,899.898998784,15732966361
CAMHDA301-20180720T234500,2018-07-20T23:45:00,26969,899.865575424,15479845921
CAMHDA301-20180721T000000,2018-07-21T00:00:00,27005,901.066784768,11630103521
CAMHDA301-20180721T001500,2018-07-21T00:15:00,26957,899.465216,15294579425
CAMHDA301-20180721T031500,2018-07-21T03:15:00,26977,900.132503552,15253539089
CAMHDA301-20180721T061500,2018-07-21T06:15:00,26992,900.63306752,15276072717
CAMHDA301-20180721T091500,2018-07-21T09:15:00,26958,899.498573824,15308952425
CAMHDA301-20180721T121500,2018-07-21T12:15:00,26966,899.765501952,15179140453
CAMHDA301-20180721T151500,2018-07-21T15:15:00,26959,899.531997184,15229907633
CAMHDA301-20180721T181500,2018-07-21T18:15:00,26969,899.865575424,15348412705
CAMHDA301-20180721T211500,2018-07-21T21:15:00,26985,900.39943168,15087482969
CAMHDA301-20180722T001500,2018-07-22T00:15:00,26968,899.832283136,15122833549
CAMHDA301-20180722T031500,2018-07-22T03:15:00,26967,899.798925312,15303036921
CAMHDA301-20180722T061500,2018-07-22T06:15:00,26997,900.79985664,15165679257
CAMHDA301-20180722T091500,2018-07-22T09:15:00,26957,899.465216,15228542177
CAMHDA301-20180722T121500,2018-07-22T12:15:00,26998,900.833214464,15219371821
CAMHDA301-20180722T151500,2018-07-22T15:15:00,26977,900.132503552,15182504721
CAMHDA301-20180722T181500,2018-07-22T18:15:00,26968,899.832283136,15118655117
CAMHDA301-20180722T211500,2018-07-22T21:15:00,26955,899.398500352,15114156985
CAMHDA301-20180723T001500,2018-07-23T00:15:00,26969,899.865575424,15251652385
CAMHDA301-20180723T031500,2018-07-23T03:15:00,26975,900.06585344,15264638785
CAMHDA301-20180723T061500,2018-07-23T06:15:00,26971,899.932356608,15182390513
CAMHDA301-20180723T091500,2018-07-23T09:15:00,26976,900.099211264,15103234505
CAMHDA301-20180723T121500,2018-07-23T12:15:00,26975,900.06585344,15172730689
CAMHDA301-20180723T151500,2018-07-23T15:15:00,26981,900.266000384,15170004321
CAMHDA301-20180723T181500,2018-07-23T18:15:00,26999,900.866637824,15263440833
CAMHDA301-20180723T211500,2018-07-23T21:15:00,26961,899.598647296,15183192025
CAMHDA301-20180724T001500,2018-07-24T00:15:00,26961,899.598647296,15230950361
CAMHDA301-20180724T031500,2018-07-24T03:15:00,26997,900.79985664,15263456409
CAMHDA301-20180724T061500,2018-07-24T06:15:00,26968,899.832283136,15159171725
CAMHDA301-20180724T091500,2018-07-24T09:15:00,26974,900.03243008,15135886509
CAMHDA301-20180724T121500,2018-07-24T12:15:00,27003,901.00006912,15214716089
CAMHDA301-20180724T151500,2018-07-24T15:15:00,26967,899.798925312,15208622585
CAMHDA301-20180724T181500,2018-07-24T18:15:00,26961,899.598647296,15228702681
CAMHDA301-20180724T211500,2018-07-24T21:15:00,26987,900.466212864,15166767489
CAMHDA301-20180725T001500,2018-07-25T00:15:00,26972,899.965714432,15132157829
CAMHDA301-20180725T031500,2018-07-25T03:15:00,26965,899.732144128,15276408529
CAMHDA301-20180725T061500,2018-07-25T06:15:00,26963,899.66542848,15082242305
CAMHDA301-20180725T091500,2018-07-25T09:15:00,27003,901.00006912,15165988537
CAMHDA301-20180725T121500,2018-07-25T12:15:00,26983,900.332781568,15178378545
CAMHDA301-20180725T151500,2018-07-25T15:15:00,26992,900.63306752,15221251341
CAMHDA301-20180725T181500,2018-07-25T18:15:00,26970,899.898998784,15123797417
CAMHDA301-20180725T211500,2018-07-25T21:15:00,26977,900.132503552,15101583121
CAMHDA301-20180726T001500,2018-07-26T00:15:00,26978,900.165926912,15101747109
CAMHDA301-20180726T031500,2018-07-26T03:15:00,26964,899.698786304,15179549065
CAMHDA301-20180726T061500,2018-07-26T06:15:00,26953,899.331719168,15249464977
CAMHDA301-20180726T091500,2018-07-26T09:15:00,26976,900.099211264,15145941961
CAMHDA301-20180726T121500,2018-07-26T12:15:00,26962,899.632070656,15152993901
CAMHDA301-20180726T151500,2018-07-26T15:15:00,26968,899.832283136,15207001741
CAMHDA301-20180726T181500,2018-07-26T18:15:00,26961,899.598647296,15136779737
CAMHDA301-20180726T211500,2018-07-26T21:15:00,26975,900.06585344,15077109569
CAMHDA301-20180727T001500,2018-07-27T00:15:00,26971,899.932356608,15077481201
CAMHDA301-20180727T031500,2018-07-27T03:15:00,26972,899.965714432,15248448389
CAMHDA301-20180727T061500,2018-07-27T06:15:00,26987,900.466212864,15220112257
CAMHDA301-20180727T091500,2018-07-27T09:15:00,26973,899.999072256,15226897433
CAMHDA301-20180727T121500,2018-07-27T12:15:00,26971,899.932356608,15105442545
CAMHDA301-20180727T151500,2018-07-27T15:15:00,26968,899.832283136,15239798413
CAMHDA301-20180727T181500,2018-07-27T18:15:00,27001,900.933287936,15143755153
CAMHDA301-20180727T211500,2018-07-27T21:15:00,26999,900.866637824,15076560833
CAMHDA301-20180728T001500,2018-07-28T00:15:00,26972,899.965714432,15198434693
CAMHDA301-20180728T031500,2018-07-28T03:15:00,26960,899.565355008,15092322117
CAMHDA301-20180728T061500,2018-07-28T06:15:00,26974,900.03243008,15228771501
CAMHDA301-20180728T091500,2018-07-28T09:15:00,26976,900.099211264,15116209097
CAMHDA301-20180728T121500,2018-07-28T12:15:00,26998,900.833214464,15113331501
CAMHDA301-20180728T151500,2018-07-28T15:15:00,26965,899.732144128,15066308305
CAMHDA301-20180728T181500,2018-07-28T18:15:00,26969,899.865575424,15134104865
CAMHDA301-20180728T211500,2018-07-28T21:15:00,26975,900.06585344,15173496641
CAMHDA301-20180729T001500,2018-07-29T00:15:00,26965,899.732144128,15107671249
CAMHDA301-20180729T031500,2018-07-29T03:15:00,26997,900.79985664,15198720153
CAMHDA301-20180729T061500,2018-07-29T06:15:00,26995,900.733140992,15249668977
CAMHDA301-20180729T091500,2018-07-29T09:15:00,26996,900.766498816,15272140293
CAMHDA301-20180729T121500,2018-07-29T12:15:00,26962,899.632070656,15198097005
CAMHDA301-20180729T151500,2018-07-29T15:15:00,26991,900.599709696,15158568057
CAMHDA301-20180729T181500,2018-07-29T18:15:00,26963,899.66542848,15160533249
CAMHDA301-20180729T211500,2018-07-29T21:15:00,26959,899.531997184,15256724145
CAMHDA301-20180730T001500,2018-07-30T00:15:00,26965,899.732144128,15164658897
CAMHDA301-20180730T031500,2018-07-30T03:15:00,26967,899.798925312,15151857145
CAMHDA301-20180730T061500,2018-07-30T06:15:00,26961,899.598647296,15270044633
CAMHDA301-20180730T091500,2018-07-30T09:15:00,26975,900.06585344,15191061313
CAMHDA301-20180730T121500,2018-07-30T12:15:00,26967,899.798925312,15179092985
CAMHDA301-20180730T151500,2018-07-30T15:15:00,26969,899.865575424,15145369377
CAMHDA301-20180730T181500,2018-07-30T18:15:00,26960,899.565355008,15185550149
CAMHDA301-20180730T211500,2018-07-30T21:15:00,26979,900.199284736,15116838969
CAMHDA301-20180731T001500,2018-07-31T00:15:00,26970,899.898998784,15157665193
CAMHDA301-20180731T031500,2018-07-31T03:15:00,26962,899.632070656,15107164781
CAMHDA301-20180731T061500,2018-07-31T06:15:00,27006,901.100142592,15069912169
CAMHDA301-20180731T091500,2018-07-31T09:15:00,26977,900.132503552,15290747153
CAMHDA301-20180731T121500,2018-07-31T12:15:00,26997,900.79985664,15237688985
CAMHDA301-20180731T151500,2018-07-31T15:15:00,26962,899.632070656,15154645613
CAMHDA301-20180731T181500,2018-07-31T18:15:00,26961,899.598647296,15134831065
CAMHDA301-20180731T211500,2018-07-31T21:15:00,26974,900.03243008,15085859501
CAMHDA301-20180801T010000,2018-08-01T01:00:00,107888,3599.862857728,60772499093
CAMHDA301-20180801T011500,2018-08-01T01:15:00,26966,899.765501952,15224782373
CAMHDA301-20180801T013000,2018-08-01T01:30:00,27014,901.367136256,15248604741
CAMHDA301-20180801T014500,2018-08-01T01:45:00,26839,895.528009728,15182371441
CAMHDA301-20180801T020000,2018-08-01T02:00:00,26949,899.198287872,15266420777
CAMHDA301-20180801T021500,2018-08-01T02:15:00,26946,899.0982144,15211794777
CAMHDA301-20180801T023000,2018-08-01T02:30:00,27000,900.899995648,15260079321
CAMHDA301-20180801T024500,2018-08-01T02:45:00,26971,899.932356608,15213541121
CAMHDA301-20180801T030000,2018-08-01T03:00:00,26973,899.999072256,15269863305
CAMHDA301-20180801T031500,2018-08-01T03:15:00,26980,900.23264256,15252879181
CAMHDA301-20180801T033000,2018-08-01T03:30:00,26968,899.832283136,15236582973
CAMHDA301-20180801T034500,2018-08-01T03:45:00,26942,898.964717568,15157476677
CAMHDA301-20180801T040000,2018-08-01T04:00:00,26986,900.43285504,15216624013
CAMHDA301-20180801T041500,2018-08-01T04:15:00,26969,899.865575424,15209010673
CAMHDA301-20180801T043000,2018-08-01T04:30:00,26964,899.698786304,15233789097
CAMHDA301-20180801T044500,2018-08-01T04:45:00,26978,900.165926912,15217049957
CAMHDA301-20180801T050000,2018-08-01T05:00:00,26974,900.03243008,15250140557
CAMHDA301-20180801T051500,2018-08-01T05:15:00,26983,900.332781568,15245258529
CAMHDA301-20180801T053000,2018-08-01T05:30:00,26968,899.832283136,15267160157
CAMHDA301-20180801T054500,2018-08-01T05:45:00,26980,900.23264256,15249548845
CAMHDA301-20180801T060000,2018-08-01T06:00:00,26947,899.131572224,15235574097
CAMHDA301-20180801T061500,2018-08-01T06:15:00,26959,899.531997184,15258657153
CAMHDA301-20180801T063000,2018-08-01T06:30:00,26984,900.366139392,15245063157
CAMHDA301-20180801T064500,2018-08-01T06:45:00,27109,904.536915968,15287196385
CAMHDA301-20180801T070000,2018-08-01T07:00:00,26853,895.995019264,15180616169
CAMHDA301-20180801T071500,2018-08-01T07:15:00,26960,899.565355008,15263754117
CAMHDA301-20180801T073000,2018-08-01T07:30:00,26979,900.199284736,15245758841
CAMHDA301-20180801T074500,2018-08-01T07:45:00,26995,900.733140992,15226522497
CAMHDA301-20180801T080000,2018-08-01T08:00:00,26912,897.963720704,15362998773
CAMHDA301-20180801T081500,2018-08-01T08:15:00,26973,899.999072256,15735050873
CAMHDA301-20180801T083000,2018-08-01T08:30:00,27013,901.333778432,15707907441
CAMHDA301-20180801T084500,2018-08-01T08:45:00,26970,899.898998784,15663703129
CAMHDA301-20180801T090000,2018-08-01T09:00:00,26950,899.231645696,15811368157
CAMHDA301-20180801T091500,2018-08-01T09:15:00,26956,899.431858176,16105017997
CAMHDA301-20180801T093000,2018-08-01T09:30:00,26989,900.532928512,16396701825
CAMHDA301-20180801T094500,2018-08-01T09:45:00,26945,899.06479104,16623069489
CAMHDA301-20180801T100000,2018-08-01T10:00:00,26870,896.56229888,16656069493
CAMHDA301-20180801T101500,2018-08-01T10:15:00,26960,899.565355008,16348589893
CAMHDA301-20180801T103000,2018-08-01T10:30:00,27024,901.700845568,16470533177
CAMHDA301-20180801T104500,2018-08-01T10:45:00,26918,898.163933184,16672541173
CAMHDA301-20180801T110000,2018-08-01T11:00:00,26978,900.165926912,16518968901
CAMHDA301-20180801T111500,2018-08-01T11:15:00,26961,899.598647296,16376715897
CAMHDA301-20180801T113000,2018-08-01T11:30:00,26971,899.932356608,16215929537
CAMHDA301-20180801T114500,2018-08-01T11:45:00,27014,901.367136256,16393091557
CAMHDA301-20180801T120000,2018-08-01T12:00:00,27017,901.467209728,16412498849
CAMHDA301-20180801T121500,2018-08-01T12:15:00,26936,898.764505088,16528338277
CAMHDA301-20180801T123000,2018-08-01T12:30:00,26979,900.199284736,16457004313
CAMHDA301-20180801T124500,2018-08-01T12:45:00,26975,900.06585344,16686855505
CAMHDA301-20180801T130000,2018-08-01T13:00:00,26889,897.196294144,16821439721
CAMHDA301-20180801T131500,2018-08-01T13:15:00,26993,900.666359808,16809527025
CAMHDA301-20180801T133000,2018-08-01T13:30:00,26965,899.732144128,16937348817
CAMHDA301-20180801T134500,2018-08-01T13:45:00,26702,890.956742656,16684863397
CAMHDA301-20180801T140000,2018-08-01T14:00:00,26902,897.630076928,16677737837
CAMHDA301-20180801T141500,2018-08-01T14:15:00,27016,901.43391744,16725860653
CAMHDA301-20180801T143000,2018-08-01T14:30:00,26967,899.798925312,16699810457
CAMHDA301-20180801T144500,2018-08-01T14:45:00,26981,900.266000384,16731203697
CAMHDA301-20180801T150000,2018-08-01T15:00:00,26954,899.365142528,16635605525
CAMHDA301-20180801T151500,2018-08-01T15:15:00,26996,900.766498816,16686642069
CAMHDA301-20180801T153000,2018-08-01T15:30:00,26964,899.698786304,16577145513
CAMHDA301-20180801T154500,2018-08-01T15:45:00,27045,902.401490944,16527773385
